policy_id,state,effective_date,annual_premium,vehicle_age
POL103665,NY,2024-03-26,1600.28,10
POL103666,NY,2024-12-05,1078.96,13
POL103667,FL,2025-03-27,1425.22,12
POL103668,FL,2024-10-29,1152.0,1
POL103669,PA,2025-04-07,1416.36,8
POL103670,PA,2024-10-04,1584.65,0
POL103671,NY,2024-03-12,871.07,4
POL103672,PA,2025-04-12,1161.88,1
POL103673,NY,2024-12-21,1247.29,12
POL103674,NY,2024-09-03,1066.26,12
POL103675,NY,2024-06-24,1116.62,9
POL103676,PA,2024-03-28,708.32,6
POL103677,NY,2025-05-06,525.08,2
POL103678,NJ,2024-03-03,851.63,10
POL103679,NY,2024-06-10,1134.48,3
POL103680,PA,2024-02-29,559.15,1
POL103681,FL,2024-12-11,1584.06,9
POL103682,CT,2025-05-05,1676.62,1
POL103683,NY,2025-03-18,1381.81,0
POL103684,NY,2025-05-14,1881.65,14
POL103685,NY,2024-12-01,1207.44,0
POL103686,CT,2025-02-12,2983.49,11
POL103687,FL,2024-09-17,1426.92,15
POL103688,NY,2025-01-07,1448.94,14
POL103689,FL,2024-08-05,476.78,11
POL103690,NY,2024-07-19,1305.37,6
POL103691,PA,2024-11-11,1398.35,7
POL103692,PA,2025-06-27,1456.13,10
POL103693,NJ,2024-02-23,1313.18,7
POL103694,FL,2024-12-06,908.44,7
POL103695,PA,2024-01-09,540.26,1
POL103696,PA,2025-03-04,1298.67,9
POL103697,FL,2025-02-13,915.43,0
POL103698,NY,2025-05-24,723.92,4
POL103699,CT,2024-10-10,814.99,2
POL103700,PA,2024-01-23,1025.0,10
POL103701,NY,2024-09-09,986.16,4
POL103702,NY,2024-10-16,676.86,7
POL103703,NY,2024-04-12,1532.16,2
POL103704,CT,2025-02-13,861.49,4
POL103705,CT,2025-03-15,1114.74,12
POL103706,NY,2025-01-21,963.75,7
POL103707,NJ,2024-02-23,2140.63,5
POL103708,NJ,2025-03-15,1030.28,7
POL103709,CT,2024-05-11,491.13,14
POL103710,PA,2024-02-16,1547.14,7
POL103711,FL,2025-02-11,669.44,2
POL103712,NJ,2024-05-12,863.66,15
POL103713,PA,2024-03-25,2090.37,7
POL103714,NJ,2024-02-07,1277.64,14
POL103715,NY,2024-01-07,2550.15,6
POL103716,PA,2024-03-28,1020.59,12
POL103717,FL,2024-06-25,1987.18,0
POL103718,FL,2024-08-22,1487.92,8
POL103719,PA,2024-12-24,1338.77,6
POL103720,CT,2024-08-07,1686.55,0
POL103721,NY,2024-07-20,695.49,13
POL103722,PA,2024-08-16,1825.36,8
POL103723,CT,2024-05-17,2301.23,11
POL103724,PA,2025-04-07,1351.99,8
POL103725,CT,2024-02-10,1119.51,0
POL103726,FL,2025-06-25,1033.67,7
POL103727,NJ,2025-03-05,2377.09,3
POL103728,FL,2024-08-29,1754.3,0
POL103729,FL,2024-04-12,894.89,10
POL103730,NJ,2024-02-10,728.31,14
POL103731,NJ,2024-02-02,1140.63,15
POL103732,NY,2024-11-19,1442.67,1
POL103733,FL,2024-09-20,1346.37,2
POL103734,NY,2024-09-20,751.05,5
POL103735,NY,2024-01-12,1018.75,0
POL103736,FL,2025-05-06,1064.49,13
POL103737,NY,2024-11-08,941.91,11
POL103738,PA,2024-01-09,1321.42,11
POL103739,FL,2024-05-27,1517.61,0
POL103740,FL,2024-09-10,777.16,2
POL103741,NJ,2024-02-01,1240.46,0
POL103742,CT,2024-03-25,932.65,11
POL103743,NJ,2024-10-12,1022.11,13
POL103744,NY,2025-02-04,955.35,14
POL103745,NJ,2025-05-25,962.97,2
POL103746,NJ,2025-05-31,1208.3,12
POL103747,NY,2025-06-01,1882.91,5
POL103748,FL,2025-04-09,997.76,12
POL103749,FL,2025-03-27,1058.81,1
POL103750,NJ,2024-08-27,1105.13,7
POL103751,FL,2025-03-14,876.43,3
POL103752,CT,2024-12-24,1475.59,8
POL103753,PA,2024-06-24,1575.59,5
POL103754,NY,2024-08-10,1029.69,1
POL103755,NY,2024-01-23,1080.99,9
POL103756,NJ,2024-06-23,1462.72,13
POL103757,NJ,2024-11-30,958.34,3
POL103758,FL,2024-10-13,1510.41,4
POL103759,PA,2024-09-23,1248.31,9
POL103760,NJ,2024-12-16,1545.83,5
POL103761,NY,2024-03-01,1305.54,5
POL103762,CT,2024-03-20,1055.53,8
POL103763,PA,2024-11-15,937.02,6
POL103764,NY,2025-02-02,410.14,3
POL103765,CT,2025-05-14,1413.39,5
POL103766,NJ,2025-01-30,1530.62,11
POL103767,NJ,2024-12-01,1224.89,11
POL103768,CT,2024-07-09,1122.68,12
POL103769,NY,2024-01-31,830.86,13
POL103770,FL,2024-01-23,936.44,12
POL103771,CT,2025-06-24,2461.27,5
POL103772,NY,2024-10-14,600.89,13
POL103773,CT,2025-02-10,1629.45,5
POL103774,NY,2024-04-21,1168.57,15
POL103775,NJ,2025-06-22,1063.65,10
POL103776,PA,2024-06-21,970.28,8
POL103777,NY,2024-11-23,1362.0,14
POL103778,PA,2024-08-15,749.8,11
POL103779,PA,2024-01-20,735.82,11
POL103780,NY,2024-01-18,1674.54,15
POL103781,CT,2024-11-14,1622.26,3
POL103782,NY,2024-11-26,1238.91,14
POL103783,NY,2024-03-26,822.68,12
POL103784,NJ,2024-12-26,1155.33,1
POL103785,PA,2024-02-11,902.66,1
POL103786,PA,2025-02-16,1151.15,13
POL103787,NY,2024-12-13,1494.42,2
POL103788,NJ,2024-08-12,1144.25,4
POL103789,NJ,2024-10-20,1260.96,0
POL103790,NJ,2024-08-09,1489.2,12
POL103791,PA,2025-05-31,1564.33,15
POL103792,FL,2024-11-21,827.2,4
POL103793,NY,2024-03-20,967.91,5
POL103794,PA,2025-01-03,868.1,3
POL103795,NY,2024-01-02,779.21,9
POL103796,NJ,2024-05-14,638.49,9
POL103797,CT,2024-11-06,529.6,8
POL103798,NY,2025-03-04,1338.39,14
POL103799,FL,2025-02-18,1321.01,9
POL103800,PA,2024-04-16,1264.03,12
POL103801,NY,2024-09-23,1272.65,12
POL103802,NJ,2024-07-05,1430.76,14
POL103803,PA,2024-11-26,1150.55,1
POL103804,NJ,2024-07-08,1699.92,11
POL103805,FL,2024-09-29,995.04,13
POL103806,PA,2024-09-09,649.82,11
POL103807,NY,2024-03-30,1616.58,4
POL103808,NJ,2025-02-28,1778.63,3
POL103809,CT,2025-01-19,613.33,14
POL103810,NY,2024-09-20,1262.03,0
POL103811,NY,2024-08-02,852.17,2
POL103812,NY,2025-01-12,1076.48,4
POL103813,FL,2024-11-17,1503.87,13
POL103814,CT,2024-01-14,1099.37,13
POL103815,CT,2025-06-06,1011.04,13
POL103816,NJ,2024-02-05,577.0,11
POL103817,NY,2024-01-03,1589.63,11
POL103818,CT,2024-03-14,616.87,2
POL103819,FL,2025-02-06,1465.52,13
POL103820,PA,2024-11-18,717.7,5
POL103821,FL,2024-11-11,787.09,0
POL103822,PA,2024-02-11,1422.12,0
POL103823,NY,2025-06-06,782.04,5
POL103824,CT,2024-07-04,1020.05,4
POL103825,NJ,2025-02-11,622.95,7
POL103826,NY,2024-08-03,1009.62,5
POL103827,FL,2025-01-27,2153.88,8
POL103828,NY,2024-06-05,906.21,0
POL103829,FL,2024-06-18,1329.59,2
POL103830,FL,2024-07-29,1123.71,1
POL103831,FL,2025-03-23,1273.38,5
POL103832,CT,2024-06-07,2213.68,4
POL103833,PA,2025-02-02,1769.39,7
POL103834,PA,2025-01-16,1383.34,11
POL103835,PA,2024-04-18,1327.1,8
POL103836,FL,2024-11-15,600.39,9
POL103837,NY,2024-12-09,1447.46,14
POL103838,CT,2024-09-30,670.31,6
POL103839,FL,2024-04-05,1241.08,4
POL103840,NJ,2024-06-08,968.72,11
POL103841,CT,2024-02-17,964.04,7
POL103842,CT,2024-08-30,1192.98,13
POL103843,FL,2024-02-13,577.5,5
POL103844,PA,2025-01-10,749.6,5
POL103845,NY,2025-06-10,1716.04,15
POL103846,NJ,2025-06-27,562.67,0
POL103847,FL,2024-08-20,1005.92,12
POL103848,FL,2024-07-05,1820.92,8
POL103849,FL,2024-12-13,865.34,14
POL103850,FL,2024-09-10,885.01,14
POL103851,NY,2024-05-01,964.1,9
POL103852,FL,2024-08-02,1339.64,12
POL103853,PA,2024-10-13,761.24,10
POL103854,NY,2025-01-05,1186.06,0
POL103855,NJ,2024-01-09,964.92,5
POL103856,NJ,2024-08-25,1520.5,14
POL103857,FL,2024-02-21,1568.16,5
POL103858,NJ,2025-05-25,1611.82,8
POL103859,FL,2024-12-02,1027.76,1
POL103860,NJ,2025-03-18,1242.87,12
POL103861,PA,2025-05-07,580.65,10
POL103862,NY,2025-05-06,1540.86,14
POL103863,PA,2024-01-21,1017.86,1
POL103864,CT,2024-05-10,1014.94,0
POL103865,NJ,2024-10-16,535.63,1
POL103866,PA,2024-08-22,633.05,9
POL103867,NY,2025-06-05,1094.37,12
POL103868,NJ,2025-01-05,778.62,5
POL103869,FL,2024-01-08,1071.37,11
POL103870,NJ,2025-03-17,1581.18,8
POL103871,NY,2025-03-05,1440.37,5
POL103872,NJ,2024-05-22,1084.69,9
POL103873,NY,2025-01-13,833.29,6
POL103874,NJ,2024-08-23,1621.14,8
POL103875,NY,2024-06-07,1468.86,7
POL103876,PA,2025-01-06,1278.77,7
POL103877,NY,2025-01-13,1764.29,4
POL103878,FL,2024-12-28,1142.51,4
POL103879,CT,2024-02-04,843.74,5
POL103880,NJ,2025-02-24,1139.22,0
POL103881,PA,2024-01-25,825.66,1
POL103882,NJ,2024-10-26,1151.07,10
POL103883,NJ,2024-07-04,1020.9,6
POL103884,NY,2025-04-19,1541.04,13
POL103885,NY,2024-11-11,855.69,6
POL103886,PA,2024-03-04,1019.77,8
POL103887,NJ,2025-04-16,1221.17,14
POL103888,NJ,2024-09-12,1986.05,7
POL103889,NJ,2024-11-16,1188.08,14
POL103890,CT,2024-02-05,665.74,11
POL103891,NY,2024-07-13,977.15,11
POL103892,NY,2025-04-10,996.53,12
POL103893,NJ,2025-06-30,835.68,14
POL103894,PA,2024-12-14,1733.0,4
POL103895,CT,2025-02-07,1638.66,15
POL103896,NJ,2024-09-07,797.04,11
POL103897,FL,2024-08-08,1717.27,7
POL103898,PA,2024-09-23,1881.58,11
POL103899,NJ,2024-04-30,701.52,8
POL103900,PA,2024-11-08,448.36,10
POL103901,FL,2025-04-07,619.45,7
POL103902,PA,2024-12-01,1331.31,8
POL103903,NJ,2024-07-18,1780.31,2
POL103904,CT,2024-10-12,612.37,2
POL103905,CT,2024-09-04,1951.48,4
POL103906,NY,2024-12-10,1046.18,1
POL103907,NY,2025-04-08,1182.4,5
POL103908,NJ,2025-05-20,1065.5,1
POL103909,CT,2024-03-10,862.65,8
POL103910,PA,2024-03-19,1126.24,3
POL103911,CT,2025-02-09,1319.79,13
POL103912,NJ,2025-05-14,1294.98,6
POL103913,FL,2024-03-14,414.44,1
POL103914,NY,2024-12-14,1046.61,14
POL103915,NJ,2024-09-24,1110.76,5
POL103916,PA,2025-02-01,840.74,6
POL103917,FL,2025-04-09,928.15,9
POL103918,PA,2024-02-05,919.9,3
POL103919,NY,2024-05-09,638.24,2
POL103920,PA,2024-11-07,1058.99,0
POL103921,PA,2025-05-15,1291.45,9
POL103922,NY,2024-12-02,1601.32,0
POL103923,CT,2024-03-30,723.14,5
POL103924,FL,2025-01-21,2825.03,15
POL103925,NJ,2024-02-18,1914.48,0
POL103926,PA,2025-02-05,1717.25,2
POL103927,NJ,2024-11-26,1278.0,2
POL103928,PA,2024-08-12,909.87,9
POL103929,PA,2025-03-11,1819.58,12
POL103930,NY,2025-03-08,1456.98,7
POL103931,NY,2024-09-21,1262.25,14
POL103932,NJ,2025-04-20,1027.66,4
POL103933,NY,2024-06-30,1416.12,2
POL103934,NY,2024-10-03,1149.07,13
POL103935,NY,2025-04-26,707.59,3
POL103936,FL,2025-05-27,1262.9,6
POL103937,PA,2025-06-29,1322.27,4
POL103938,FL,2024-02-09,688.58,15
POL103939,NJ,2025-06-19,1421.75,13
POL103940,PA,2025-04-23,790.81,9
POL103941,PA,2025-05-30,1437.13,13
POL103942,CT,2025-02-08,1630.55,11
POL103943,CT,2025-02-15,525.12,13
POL103944,NY,2024-02-05,1083.82,6
POL103945,PA,2024-04-22,695.22,2
POL103946,NY,2024-04-16,1544.07,8
POL103947,CT,2025-01-16,1938.21,15
POL103948,PA,2024-10-31,911.68,9
POL103949,NY,2024-11-25,1198.07,9
POL103950,PA,2025-05-27,1111.82,5
POL103951,NY,2024-05-20,755.55,7
POL103952,NY,2024-02-04,909.87,2
POL103953,PA,2024-04-24,779.67,11
POL103954,NY,2024-03-28,877.9,13
POL103955,PA,2024-01-20,1404.96,6
POL103956,NY,2024-10-01,756.82,9
POL103957,NJ,2024-07-31,591.53,13
POL103958,NJ,2025-06-25,1890.64,15
POL103959,NJ,2024-12-20,488.63,12
POL103960,CT,2024-04-18,1720.23,10
POL103961,NY,2024-12-10,1305.48,12
POL103962,PA,2025-02-07,635.05,12
POL103963,NJ,2024-07-20,1573.74,14
POL103964,PA,2024-08-16,1126.87,13
POL103965,FL,2025-06-28,1088.26,3
POL103966,PA,2025-02-19,686.24,5
POL103967,CT,2025-03-17,759.25,0
POL103968,CT,2025-03-11,1702.02,8
POL103969,NY,2025-03-29,1129.29,4
POL103970,PA,2025-01-06,777.42,15
POL103971,FL,2024-10-09,1163.57,7
POL103972,FL,2024-06-02,1291.93,5
POL103973,PA,2024-01-05,1303.79,8
POL103974,PA,2024-11-21,1779.3,6
POL103975,NY,2025-01-23,2367.54,3
POL103976,NJ,2024-06-24,1653.77,10
POL103977,FL,2024-03-30,1163.54,7
POL103978,NJ,2024-04-01,625.3,11
POL103979,FL,2025-01-10,1328.96,1
POL103980,FL,2025-02-26,3816.29,13
POL103981,NY,2025-06-17,914.91,15
POL103982,PA,2025-03-30,1087.46,3
POL103983,NY,2024-01-21,1506.1,5
POL103984,PA,2024-10-11,735.99,15
POL103985,PA,2025-03-24,1145.92,11
POL103986,FL,2024-07-23,997.99,11
POL103987,PA,2025-06-02,1190.1,0
POL103988,NY,2024-12-17,1591.03,0
POL103989,CT,2024-06-12,1158.24,4
POL103990,FL,2024-03-14,758.67,0
POL103991,FL,2024-07-18,1943.89,10
POL103992,CT,2024-05-20,527.16,3
POL103993,PA,2024-09-05,1269.09,6
POL103994,PA,2024-03-10,1438.36,14
POL103995,FL,2024-11-27,1427.62,12
POL103996,NJ,2024-10-20,1574.3,10
POL103997,NY,2025-06-12,1327.33,5
POL103998,NY,2025-04-28,1071.5,12
POL103999,NJ,2025-03-29,1185.46,3
POL104000,NJ,2024-09-29,1367.91,6
POL104001,FL,2024-12-08,707.92,12
POL104002,NJ,2024-04-01,1480.19,0
POL104003,NY,2024-02-20,853.18,5
POL104004,NJ,2025-04-09,1303.98,11
POL104005,NY,2024-02-01,1533.03,7
POL104006,CT,2024-10-17,1416.99,12
POL104007,FL,2024-02-13,826.96,10
POL104008,CT,2024-02-10,855.54,13
POL104009,NJ,2024-11-19,967.55,13
POL104010,NJ,2025-05-13,1317.85,9
POL104011,NJ,2025-03-02,867.93,6
POL104012,PA,2024-05-15,2223.52,8
POL104013,PA,2024-06-19,744.11,9
POL104014,NJ,2024-05-31,1108.66,2
POL104015,FL,2024-01-24,1263.06,11
POL104016,PA,2025-02-15,1564.09,3
POL104017,NY,2025-01-18,755.07,2
POL104018,NJ,2024-11-13,1173.39,2
POL104019,PA,2024-08-07,998.18,15
POL104020,NJ,2024-12-28,1215.95,10
POL104021,FL,2025-03-06,1986.62,9
POL104022,CT,2025-04-28,725.42,15
POL104023,NY,2024-12-23,1097.88,5
POL104024,NJ,2025-06-08,1333.59,7
POL104025,CT,2024-12-22,961.4,13
POL104026,FL,2025-03-24,1248.06,8
POL104027,NY,2024-01-17,1304.86,8
POL104028,NY,2024-11-17,831.34,1
POL104029,NJ,2024-04-22,875.13,8
POL104030,FL,2024-11-04,830.9,14
POL104031,NY,2024-12-02,986.74,6
POL104032,NJ,2025-06-26,919.72,12
POL104033,PA,2024-12-24,1027.34,2
POL104034,NJ,2024-10-26,611.45,7
POL104035,NY,2024-05-24,721.92,3
POL104036,NY,2024-06-07,1832.98,1
POL104037,FL,2024-08-13,748.88,5
POL104038,NY,2025-04-16,1166.42,3
POL104039,NY,2024-11-08,1552.33,6
POL104040,PA,2025-05-02,723.79,11
POL104041,FL,2025-05-25,1250.92,1
POL104042,NJ,2024-09-06,728.15,4
POL104043,CT,2024-05-05,1129.16,3
POL104044,CT,2024-10-07,1854.55,4
POL104045,FL,2024-02-01,983.94,10
POL104046,NY,2024-03-02,1491.75,12
POL104047,NY,2024-03-23,1993.46,6
POL104048,NY,2025-03-10,973.26,9
POL104049,NJ,2024-01-16,633.7,6
POL104050,NY,2024-06-26,992.43,15
POL104051,NY,2025-04-03,1671.43,6
POL104052,PA,2025-02-17,1104.24,14
POL104053,NY,2024-06-15,658.87,10
POL104054,NY,2025-06-29,1176.41,5
POL104055,PA,2024-06-12,785.52,0
POL104056,NY,2024-11-08,831.54,6
POL104057,NY,2024-03-29,1558.01,15
POL104058,CT,2025-05-19,1203.34,4
POL104059,NJ,2025-01-10,924.88,1
POL104060,NJ,2024-12-05,974.45,2
POL104061,FL,2024-06-22,1242.79,14
POL104062,NJ,2024-01-23,535.11,0
POL104063,NY,2025-06-02,1193.63,15
POL104064,NJ,2024-05-31,1514.48,6
POL104065,NY,2025-02-05,1858.17,3
POL104066,NY,2024-04-12,726.73,1
POL104067,NJ,2024-08-10,1498.31,8
POL104068,PA,2024-09-17,1255.45,5
POL104069,NY,2025-01-23,1621.42,13
POL104070,CT,2024-11-28,965.96,4
POL104071,NY,2024-10-05,1021.34,11
POL104072,NJ,2024-11-05,999.77,11
POL104073,CT,2024-02-08,1337.15,6
POL104074,NY,2025-04-11,1215.92,9
POL104075,NY,2025-05-21,734.89,4
POL104076,NJ,2025-01-15,1443.6,10
POL104077,NY,2024-06-22,1312.52,2
POL104078,CT,2025-01-13,862.89,0
POL104079,PA,2024-04-01,885.77,5
POL104080,NY,2025-04-26,1225.38,13
POL104081,FL,2024-12-03,1310.45,2
POL104082,PA,2025-03-29,753.4,8
POL104083,NJ,2024-04-03,967.35,6
POL104084,PA,2024-08-17,1306.38,14
POL104085,PA,2024-09-15,956.79,3
POL104086,NY,2024-04-30,1854.56,11
POL104087,NJ,2024-09-09,1085.86,4
POL104088,NY,2024-11-15,1182.59,13
POL104089,NY,2024-09-22,1010.26,1
POL104090,NJ,2025-02-03,1060.64,9
POL104091,PA,2024-08-24,1465.97,2
POL104092,PA,2024-09-14,1470.58,2
POL104093,PA,2025-06-19,653.72,9
POL104094,NY,2024-05-02,1370.43,2
POL104095,CT,2024-12-10,1230.64,7
POL104096,FL,2024-12-11,774.64,7
POL104097,FL,2024-03-05,918.4,13
POL104098,PA,2024-07-07,1239.83,2
POL104099,NY,2024-11-26,827.28,3
POL104100,CT,2024-03-12,1002.2,1
POL104101,FL,2025-05-09,1442.9,6
POL104102,PA,2025-05-20,1040.01,15
POL104103,CT,2025-06-11,650.56,5
POL104104,FL,2024-07-18,1093.29,2
POL104105,PA,2025-01-31,1095.44,7
POL104106,FL,2025-01-03,1045.28,3
POL104107,NY,2025-05-28,1173.69,1
POL104108,NY,2025-06-23,1033.26,6
POL104109,FL,2024-05-16,1305.8,13
POL104110,PA,2024-03-16,1864.29,3
POL104111,FL,2024-10-23,828.96,15
POL104112,NY,2025-03-21,1481.69,9
POL104113,CT,2024-04-08,2210.69,3
POL104114,NY,2025-01-28,560.68,13
POL104115,PA,2024-01-23,1343.26,12
POL104116,NJ,2024-09-06,916.12,3
POL104117,PA,2024-04-20,1313.62,11
POL104118,NJ,2025-05-05,783.61,11
POL104119,FL,2025-04-03,1332.23,10
POL104120,PA,2024-02-05,1179.63,7
POL104121,FL,2024-09-12,570.85,9
POL104122,NJ,2024-08-19,1727.88,12
POL104123,FL,2024-08-15,944.39,0
POL104124,PA,2025-04-29,812.7,12
POL104125,NY,2024-09-24,877.19,8
POL104126,FL,2024-05-20,1506.74,11
POL104127,NY,2025-02-21,2281.51,10
POL104128,NJ,2025-05-21,498.91,11
POL104129,NY,2024-05-23,915.53,12
POL104130,NJ,2025-04-15,1523.92,14
POL104131,FL,2024-04-30,1126.75,12
POL104132,NY,2024-01-24,992.89,1
POL104133,PA,2024-02-11,665.64,13
POL104134,NY,2024-05-28,698.6,14
POL104135,PA,2024-09-30,1018.86,13
POL104136,PA,2025-05-25,920.38,0
POL104137,NY,2024-03-31,1212.31,0
POL104138,FL,2024-08-16,673.52,4
POL104139,FL,2024-02-20,1375.47,0
POL104140,CT,2024-05-16,1135.8,8
POL104141,NJ,2025-01-29,1690.5,9
POL104142,PA,2024-09-19,977.72,11
POL104143,CT,2025-05-17,1336.73,0
POL104144,PA,2024-04-01,1093.8,1
POL104145,PA,2025-03-16,1056.82,0
POL104146,PA,2024-04-17,1101.8,7
POL104147,NJ,2024-12-03,1488.64,6
POL104148,PA,2025-04-27,1086.52,4
POL104149,PA,2024-07-12,605.9,11
POL104150,FL,2025-03-20,556.59,10
POL104151,PA,2024-08-17,1005.75,7
POL104152,FL,2024-04-30,1189.97,13
POL104153,NY,2024-01-08,1257.19,3
POL104154,FL,2024-12-18,790.69,5
POL104155,FL,2024-02-24,1425.52,15
POL104156,NJ,2024-09-16,518.75,5
POL104157,PA,2025-06-15,908.17,14
POL104158,PA,2025-03-25,940.61,11
POL104159,FL,2025-05-02,991.51,7
POL104160,NY,2024-06-17,936.07,6
POL104161,NY,2024-08-13,1151.95,4
POL104162,CT,2024-08-17,1746.64,1
POL104163,PA,2025-05-31,1387.94,3
POL104164,NY,2024-09-18,1212.27,10
POL104165,NJ,2024-12-24,913.55,13
POL104166,PA,2025-03-16,1217.85,5
POL104167,FL,2024-05-02,1148.53,10
POL104168,NJ,2024-11-04,686.75,15
POL104169,CT,2024-01-01,1161.19,12
POL104170,FL,2025-02-01,1495.51,15
POL104171,PA,2024-12-14,1013.27,3
POL104172,FL,2024-04-17,956.52,5
POL104173,NJ,2024-11-11,926.5,5
POL104174,NY,2024-06-28,926.57,9
POL104175,NJ,2024-06-18,1192.51,2
POL104176,NJ,2025-04-30,1176.18,10
POL104177,PA,2024-12-31,1419.91,0
POL104178,PA,2024-06-12,1849.79,6
POL104179,NJ,2024-06-24,874.48,11
POL104180,CT,2024-07-27,922.7,13
POL104181,PA,2025-06-07,1276.03,2
POL104182,NY,2024-08-26,389.18,0
POL104183,NJ,2024-03-22,1221.52,9
POL104184,FL,2024-01-24,789.53,15
POL104185,FL,2024-07-24,1234.35,4
POL104186,NY,2024-03-30,1041.52,14
POL104187,CT,2025-01-12,1359.48,14
POL104188,CT,2025-02-05,1043.31,0
POL104189,NJ,2024-12-10,759.95,0
POL104190,FL,2024-05-09,1114.89,11
POL104191,PA,2025-05-08,929.8,1
POL104192,NJ,2025-03-23,1302.57,4
POL104193,NJ,2024-04-06,1115.26,1
POL104194,NJ,2025-05-28,1044.46,4
POL104195,PA,2024-07-06,1800.16,11
POL104196,PA,2024-02-03,1481.64,2
POL104197,NJ,2024-11-02,1530.29,12
POL104198,NJ,2024-11-17,1337.23,8
POL104199,NY,2024-08-07,683.2,14
POL104200,PA,2025-06-24,1916.36,14
POL104201,FL,2025-01-01,905.24,0
POL104202,FL,2024-04-03,996.35,3
POL104203,FL,2024-09-06,1117.1,9
POL104204,NY,2024-09-25,1899.79,2
POL104205,FL,2024-02-05,1658.87,10
POL104206,NY,2025-04-22,1330.03,12
POL104207,NJ,2024-10-04,1221.68,15
POL104208,NJ,2025-01-09,963.79,12
POL104209,NJ,2025-02-22,1697.96,8
POL104210,NJ,2024-09-08,2067.04,12
POL104211,NY,2025-06-27,838.01,9
POL104212,FL,2024-08-03,1083.81,5
POL104213,NY,2024-08-10,1020.15,7
POL104214,NJ,2024-08-29,997.85,12
POL104215,CT,2024-06-18,856.43,1
POL104216,FL,2024-10-09,1692.05,1
POL104217,NY,2024-06-17,659.02,13
POL104218,FL,2024-04-19,1915.02,8
POL104219,PA,2025-05-31,1672.51,10
POL104220,CT,2024-05-25,437.32,8
POL104221,PA,2024-05-07,720.39,14
POL104222,NY,2024-06-15,624.29,15
POL104223,NY,2025-05-14,1075.11,1
POL104224,NJ,2024-12-29,715.61,3
POL104225,NY,2024-04-02,986.95,6
POL104226,CT,2024-11-30,615.22,5
POL104227,NJ,2025-02-08,1460.01,13
POL104228,NJ,2024-06-21,817.71,8
POL104229,FL,2024-03-14,1075.21,6
POL104230,NY,2025-06-11,846.88,3
POL104231,PA,2025-01-21,1484.58,4
POL104232,NY,2024-10-16,896.58,2
POL104233,FL,2025-03-26,1290.94,8
POL104234,FL,2024-01-03,889.03,9
POL104235,CT,2024-03-14,1080.21,0
POL104236,NY,2025-06-13,1001.87,7
POL104237,FL,2024-06-10,862.99,4
POL104238,NJ,2024-08-20,1077.89,5
POL104239,PA,2025-04-07,795.62,15
POL104240,NY,2024-02-22,1647.55,7
POL104241,NY,2025-04-19,1004.31,4
POL104242,NJ,2025-03-13,892.96,13
POL104243,PA,2024-04-18,997.64,13
POL104244,CT,2024-01-24,1070.27,7
POL104245,FL,2024-10-09,1809.97,4
POL104246,FL,2025-05-26,739.68,1
POL104247,NY,2025-02-19,1570.24,13
POL104248,CT,2024-01-31,1914.05,12
POL104249,PA,2024-05-03,917.94,15
POL104250,NY,2024-09-17,615.72,13
POL104251,PA,2025-06-07,774.94,5
POL104252,PA,2025-06-03,1624.45,1
POL104253,PA,2024-05-18,1649.49,2
POL104254,NY,2024-03-31,910.85,4
POL104255,PA,2024-07-16,552.65,9
POL104256,FL,2024-12-16,821.3,10
POL104257,NJ,2024-05-10,1881.91,9
POL104258,PA,2025-01-09,1435.24,13
POL104259,FL,2025-05-11,967.84,5
POL104260,NJ,2024-04-11,1808.02,0
POL104261,NY,2024-09-07,970.67,9
POL104262,NJ,2024-03-19,1262.5,14
POL104263,NJ,2024-06-18,1701.36,2
POL104264,NY,2025-03-10,1114.55,0
POL104265,NY,2024-09-01,774.26,12
POL104266,NJ,2025-02-07,849.92,9
POL104267,FL,2024-12-06,1064.84,8
POL104268,PA,2024-05-16,923.01,0
POL104269,NY,2024-06-01,1198.65,15
POL104270,PA,2024-10-04,815.26,8
POL104271,PA,2024-01-18,494.86,12
POL104272,NY,2024-08-04,1029.24,0
POL104273,NY,2024-02-04,1964.17,6
POL104274,PA,2024-04-01,845.79,0
POL104275,NJ,2024-05-29,1142.68,8
POL104276,CT,2024-04-13,1712.13,15
POL104277,NJ,2024-12-11,1423.25,11
POL104278,NY,2024-08-27,1433.74,5
POL104279,CT,2024-01-20,1259.42,2
POL104280,NY,2025-03-14,918.42,4
POL104281,FL,2025-01-10,787.22,14
POL104282,NY,2025-01-28,1036.52,15
POL104283,FL,2025-06-04,1060.27,2
POL104284,NY,2024-11-06,732.24,4
POL104285,NY,2025-05-02,1183.68,1
POL104286,PA,2024-01-23,874.57,5
POL104287,NJ,2024-04-30,564.61,0
POL104288,FL,2024-07-14,838.58,4
POL104289,NY,2025-02-08,790.57,6
POL104290,NJ,2024-03-29,1410.36,14
POL104291,NY,2025-05-27,887.04,12
POL104292,PA,2025-06-16,1528.38,3
POL104293,FL,2024-06-23,1046.54,5
POL104294,NY,2024-10-12,728.98,4
POL104295,CT,2025-01-23,834.16,15
POL104296,NJ,2024-06-15,1751.15,4
POL104297,CT,2024-07-03,3917.22,5
POL104298,NJ,2025-03-22,1101.57,6
POL104299,PA,2024-11-24,1238.13,0
POL104300,NJ,2024-03-23,1160.11,4
POL104301,PA,2024-09-25,1075.82,13
POL104302,PA,2024-04-04,730.69,6
POL104303,NY,2024-05-03,868.2,9
POL104304,PA,2025-03-30,918.13,7
